;COUNTYFP;STATEFP;Geo Point;NAME;STATE_NAME
3080;49;48;31.7742624158,-98.999794176;Brown;Texas
3081;9;19;41.6845893285,-94.905822196;Audubon;Iowa
3082;121;40;34.9238618899,-95.7484141356;Pittsburg;Oklahoma
3083;1;29;40.1905621824,-92.6007190462;Adair;Missouri
3084;131;21;37.0940663146,-83.3811399511;Leslie;Kentucky
3085;137;27;47.589861371,-92.4614657054;St. Louis;Minnesota
3086;93;39;41.4525115243,-82.1514904737;Lorain;Ohio
3087;147;47;36.5254454743,-86.8705670582;Robertson;Tennessee
3088;99;26;42.6727950993,-82.9101752594;Macomb;Michigan
3089;5;30;48.4326760914,-108.958601602;Blaine;Montana
3090;53;29;38.843539656,-92.8101191097;Cooper;Missouri
3091;83;54;38.7747231232,-79.8757955735;Randolph;West Virginia
3092;213;13;34.7884475042,-84.7480935785;Murray;Georgia
3093;15;1;33.7714324565,-85.8260308543;Calhoun;Alabama
3094;7;6;39.6669293633,-121.600671735;Butte;California
3095;115;27;46.120767065,-92.7412705154;Pine;Minnesota
3096;13;22;32.3472191955,-93.0559517637;Bienville;Louisiana
3097;295;13;34.7356590026,-85.3009850599;Walker;Georgia
3098;23;19;42.7315661359,-92.7901934384;Butler;Iowa
3099;27;29;38.8355168847,-91.92602044;Callaway;Missouri
3100;123;12;30.0195666061,-83.6189726465;Taylor;Florida
3101;25;30;46.3339973594,-104.417423806;Fallon;Montana
3102;5;23;43.8060821062,-70.3302006275;Cumberland;Maine
3103;19;12;29.9830664456,-81.8578845259;Clay;Florida
3104;5;45;32.9881100057,-81.3582013406;Allendale;South Carolina
3105;43;28;33.7699538621,-89.8020061532;Grenada;Mississippi
3106;125;51;37.7873807102,-78.8868222264;Nelson;Virginia
3107;35;31;40.5244322568,-98.0512842475;Clay;Nebraska
3108;267;48;30.4867787311,-99.7486955832;Kimble;Texas
3109;111;26;43.6468567079,-84.3881091147;Midland;Michigan
3110;93;21;37.6979246033,-85.9633719015;Hardin;Kentucky
3111;49;35;35.5069269541,-105.976273211;Santa Fe;New Mexico
3112;425;48;32.2222882576,-97.7743353973;Somervell;Texas
3113;147;31;40.1250638959,-95.7175305402;Richardson;Nebraska
3114;109;47;35.1754531586,-88.5636398807;McNairy;Tennessee
3115;49;39;39.9695461474,-83.0092981418;Franklin;Ohio
3116;53;45;32.4205841079,-81.0221137598;Jasper;South Carolina
3117;49;46;45.0710105947,-99.1452534374;Faulk;South Dakota
3118;157;37;36.3960127906,-79.7749871967;Rockingham;North Carolina
3119;31;41;44.6294210298,-121.176237426;Jefferson;Oregon
3120;281;48;31.1961909998,-98.2414446434;Lampasas;Texas
3121;110;69;15.1992652149,145.777379252;Saipan;Northern Mariana Islands
3122;63;31;40.5300832055,-100.394202624;Frontier;Nebraska
3123;131;5;35.1993218755,-94.2741206259;Sebastian;Arkansas
3124;409;48;28.0087830727,-97.5182740096;San Patricio;Texas
3125;89;22;29.905528266,-90.3582204731;St. Charles;Louisiana
3126;91;6;39.5804001016,-120.515996378;Sierra;California
3127;65;47;35.1808755183,-85.1647566085;Hamilton;Tennessee
3128;25;25;42.3486893925,-70.9856096697;Suffolk;Massachusetts
3129;67;17;40.4037747348,-91.1646955496;Hancock;Illinois
3130;113;17;40.4908916187,-88.847324278;McLean;Illinois
3131;33;55;44.9465839939,-91.896403608;Dunn;Wisconsin
3132;127;42;41.6487307494,-75.3032577124;Wayne;Pennsylvania
3133;15;30;47.8805838786,-110.435223803;Chouteau;Montana
3134;59;35;36.4816684795,-103.470970513;Union;New Mexico
3135;155;37;34.6402420514,-79.1038649277;Robeson;North Carolina
3136;83;5;35.2153385104,-93.7162169926;Logan;Arkansas
3137;91;5;33.3121471783,-93.8915614277;Miller;Arkansas
3138;1;5;34.2908080523,-91.3749047506;Arkansas;Arkansas
3139;151;37;35.7103417044,-79.8060069064;Randolph;North Carolina
3140;81;40;35.7029694977,-96.8808913751;Lincoln;Oklahoma
3141;129;18;38.0218915518,-87.8684711826;Posey;Indiana
3142;31;42;41.1923895368,-79.4209635408;Clarion;Pennsylvania
3143;87;46;43.6743108455,-97.3684431809;McCook;South Dakota
3144;81;8;40.61842222,-108.207290604;Moffat;Colorado
3145;237;21;37.7393195914,-83.4931751504;Wolfe;Kentucky
3146;15;45;33.1973239343,-79.952159639;Berkeley;South Carolina
3147;111;39;39.7273470786,-81.0829177077;Monroe;Ohio
3148;27;27;46.8923435535,-96.4906494764;Clay;Minnesota
3149;27;12;27.1863023348,-81.8094429515;DeSoto;Florida
3150;43;8;38.4729724659,-105.439657054;Fremont;Colorado
3151;75;51;37.7216505795,-77.9158559223;Goochland;Virginia
3152;31;30;45.5403894994,-111.170368946;Gallatin;Montana
3153;143;31;41.1868968805,-97.5684211292;Polk;Nebraska
3154;5;34;39.8777172962,-74.6680674072;Burlington;New Jersey
3155;7;33;44.6894956175,-71.3055333389;Coos;New Hampshire
3156;37;48;33.4457647387,-94.4233195808;Bowie;Texas
3157;133;40;35.1675045158,-96.615493743;Seminole;Oklahoma
3158;33;32;39.4421951904,-114.901684451;White Pine;Nevada
3159;81;13;31.9229299181,-83.768102221;Crisp;Georgia
3160;53;36;42.9127722362,-75.6696638191;Madison;New York
3161;81;18;39.4899707456,-86.1016367881;Johnson;Indiana
3162;223;29;37.1126355072,-90.4614294536;Wayne;Missouri
3163;87;26;43.0901474299,-83.2217837238;Lapeer;Michigan
3164;27;22;32.822693435,-92.9957332424;Claiborne;Louisiana
3165;17;47;35.9731784168,-88.4502607461;Carroll;Tennessee
3166;197;13;32.3533781815,-84.5246378869;Marion;Georgia
3167;175;29;39.4401679837,-92.4970779756;Randolph;Missouri
3168;39;41;43.9416929041,-122.876213921;Lane;Oregon
3169;13;31;42.2197672573,-103.085681934;Box Butte;Nebraska
3170;83;21;36.7231381944,-88.6512057677;Graves;Kentucky
3171;53;35;34.0071879577,-106.930399241;Socorro;New Mexico
3172;7;39;41.8963811411,-80.759010793;Ashtabula;Ohio
3173;163;13;33.0548441405,-82.4181514496;Jefferson;Georgia
3174;65;53;48.399068947,-117.855153321;Stevens;Washington
3175;41;49;38.7477765207,-111.804508601;Sevier;Utah
3176;75;46;43.9606082888,-100.689719816;Jones;South Dakota
3177;840;51;39.1735054386,-78.1746435555;Winchester;Virginia
3178;77;28;31.5502158141,-90.1069711692;Lawrence;Mississippi
3179;109;72;18.0007459428,-65.9888491633;Patillas;Puerto Rico
3180;11;23;44.4091601365,-69.767264396;Kennebec;Maine
3181;161;21;38.5951729912,-83.8242451537;Mason;Kentucky
3182;129;48;34.965417596,-100.813991608;Donley;Texas
3183;70;2;59.7139951133,-158.348270189;Dillingham;Alaska
3184;49;40;34.7045808679,-97.3093236805;Garvin;Oklahoma
3185;15;49;38.9967401872,-110.700630808;Emery;Utah
3186;21;40;35.9066686938,-94.9996891482;Cherokee;Oklahoma
3187;127;19;42.0358492263,-92.9987713463;Marshall;Iowa
3188;27;55;43.4162950523,-88.7075067352;Dodge;Wisconsin
3189;39;6;37.2180440575,-119.762644507;Madera;California
3190;37;30;46.3813014184,-109.175062005;Golden Valley;Montana
3191;39;24;38.080066116,-75.8534705783;Somerset;Maryland
3192;167;31;41.9169237189,-97.1939149855;Stanton;Nebraska
3193;81;51;36.6758560817,-77.5595928743;Greensville;Virginia
3194;135;21;38.5315416285,-83.3780560683;Lewis;Kentucky
3195;29;24;39.2356038944,-76.0958206019;Kent;Maryland
3196;29;35;32.1822155495,-107.749771928;Luna;New Mexico
3197;11;46;44.3696796109,-96.7904210084;Brookings;South Dakota
3198;31;35;35.5806641869,-108.26182312;McKinley;New Mexico
3199;21;23;45.8373643273,-69.2845234425;Piscataquis;Maine
3200;91;42;40.2108261137,-75.3672936402;Montgomery;Pennsylvania
3201;11;26;44.0428854726,-83.7472418424;Arenac;Michigan
3202;27;53;47.1444090738,-123.828620824;Grays Harbor;Washington
3203;81;20;37.5622507408,-100.871191808;Haskell;Kansas
3204;97;54;38.8978264216,-80.2334232097;Upshur;West Virginia
3205;35;72;18.1029234107,-66.1495019535;Cayey;Puerto Rico
3206;75;39;40.561195332,-81.9293594987;Holmes;Ohio
3207;97;12;28.0626646156,-81.1494997552;Osceola;Florida
3208;103;55;43.3756405374,-90.4294834242;Richland;Wisconsin
3209;33;56;44.7899892755,-106.879383134;Sheridan;Wyoming
3210;113;48;32.7666300195,-96.7778770663;Dallas;Texas
3211;17;36;42.4935106026,-75.6115785175;Chenango;New York
3212;81;42;41.3433818683,-77.0645062464;Lycoming;Pennsylvania
3213;63;28;31.7342053896,-91.0371787166;Jefferson;Mississippi
3214;103;30;46.2114698469,-107.271623165;Treasure;Montana
3215;93;46;44.5668319195,-102.71686602;Meade;South Dakota
3216;41;8;38.8320890915,-104.525584561;El Paso;Colorado
3217;117;5;34.8297827954,-91.5527759528;Prairie;Arkansas
3218;7;23;44.9741566636,-70.4440737272;Franklin;Maine
3219;165;21;37.9413779683,-83.5988719199;Menifee;Kentucky
3220;29;26;45.5024976764,-85.373250216;Charlevoix;Michigan
3221;165;39;39.4275866129,-84.166754367;Warren;Ohio
